PlayerID,FirstName,LastName,Team,Runs_x,Balls,PPRuns_x,PPBalls,PSRuns_x,PSBalls,MORuns_x,MOBalls,PPRAA,MORAA,PSRAA,BattingRAA,Catches,Run Outs,GP,CPM,RPM,CRAA,RRAA,FieldingRAA,Overs,Runs_y,PPOvers,PPRuns_y,PSOvers,PSRuns_y,MOOvers,MORuns_y,PPEcon,MOEcon,PSEcon,PPERAA,MOERAA,PSERAA,ERAA,Proj Diff,Exp. Diff,WRAA,BowlingRAA,RAA,RAA Adj,ARAA,ReplacementRAA,RAR,WAR,WARPG
91,Jacob,Bethell,MR,195.0,156.0,10.0,24.0,27.0,11.0,158.0,121.0,-21.020498614958445,-0.38227890585665736,7.391875746714455,-14.010901774100649,3.0,1.0,8,0.375,0.125,-1.0765550239234467,3.421052631578947,2.3444976076555,11.166666666666666,76.0,1.0,13.0,0.0,0.0,10.166666666666666,63.0,13.0,6.19672131147541,0.0,-4.960000000000001,20.34450963956413,0.0,15.38450963956413,12.0,16.9928671655753,-4.992867165575301,10.391642473988828,-1.2747616924563214,-0.314708663007369,-1.5894703554636904,71.94802929891873,70.35855894345504,0.3803165348294867,0.047539566853685836
134,Steven,Smith,SS,173.0,95.0,42.0,27.0,17.0,7.0,114.0,61.0,7.101939058171752,34.15438832018796,4.522102747909196,45.77843012626891,0.0,0.0,3,0.0,0.0,-6.028708133971293,-0.5921052631578948,-6.620813397129187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.15761672913972,-0.134068712940359,39.023548016199356,30.65050575514475,69.6740537713441,0.3766165068721303,0.12553883562404342
54,Lockie,Ferguson,ST,9.0,12.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,-6.707333445208928,0.0,-6.707333445208928,2.0,0.0,6,0.3333333333333333,0.0,-2.0574162679425854,-1.1842105263157896,-3.2416267942583747,24.0,172.0,10.0,58.0,5.0,56.0,9.0,58.0,5.8,6.444444444444445,11.2,22.39999999999999,15.78038558256497,-1.603557814485379,36.57682776807958,27.0,36.52198316183349,-9.52198316183349,27.054844606246093,17.10588436677879,-0.22015493914416845,16.88572942763462,50.331356818974534,67.21708624660916,0.36333560133302245,0.06055593355550374
28,Jack,Edwards,SS,83.0,63.0,20.0,12.0,0.0,0.0,63.0,51.0,4.489750692520779,-3.75616714213794,0.0,0.7335835503828392,2.0,0.0,8,0.25,0.0,-6.076555023923447,-1.5789473684210529,-7.6555023923445,25.0,183.0,8.0,60.0,0.0,0.0,17.0,123.0,7.5,7.235294117647059,0.0,4.319999999999993,16.362950544844946,0.0,20.68295054484494,23.0,38.04373246024322,-15.04373246024322,5.639218084601719,-1.282700757359942,-0.3005961669083838,-1.583296924268326,68.72166027206138,67.13836334779306,0.36291007215023274,0.04536375901877909
32,Ben,Dwarshius,SS,100.0,56.0,0.0,0.0,25.0,14.0,75.0,42.0,0.0,20.02433294176876,0.04420549581839794,20.068538437587158,1.0,0.0,9,0.1111111111111111,0.0,-13.086124401913878,-1.7763157894736845,-14.862440191387563,32.166666666666664,281.0,8.0,73.0,7.0,56.0,17.166666666666664,152.0,9.125,8.854368932038836,8.0,-8.680000000000007,-11.27074601844091,20.155019059720466,0.20427304127954926,28.0,48.9496024321796,-20.949602432179603,-20.745329390900054,-15.539231144700459,-0.3514011528647304,-15.890632297565189,80.33658876874782,64.44595647118263,0.34835652146585205,0.03870628016287245
110,Spencer,Johnson,BH,33.0,25.0,0.0,0.0,0.0,0.0,33.0,25.0,0.0,0.2763886558147348,0.0,0.2763886558147348,1.0,0.0,7,0.14285714285714285,0.0,-9.066985645933016,-1.3815789473684212,-10.448564593301437,28.0,231.0,8.0,47.0,5.0,31.0,15.0,153.0,5.875,10.2,6.2,17.319999999999993,-30.032690695725037,23.396442185514616,10.683751489789572,44.0,42.608980355472404,1.3910196445275957,12.074771134317167,1.9025951968304646,-0.2723711747104135,1.6302240221200512,62.2689222183467,63.899146240466756,0.3454007904890095,0.0493429700698585
84,Nikhil,Chaudhary,HH,217.0,167.0,12.0,9.0,18.0,15.0,187.0,143.0,0.36731301939058086,-0.1790568887397106,-8.738351254480289,-8.550095123829418,1.0,0.0,9,0.1111111111111111,0.0,-13.086124401913878,-1.7763157894736845,-14.862440191387563,17.0,131.0,1.0,7.0,0.0,0.0,16.0,124.0,7.0,7.75,0.0,1.0399999999999991,7.165129924559949,0.0,8.205129924559948,15.0,25.86973807296539,-10.86973807296539,-2.664608148405442,-26.077143463622424,-0.3796261450627007,-26.456769608685125,86.7893268224625,60.33255721377738,0.32612193088528313,0.03623577009836479
60,Alex,Ross,AS,256.0,181.0,0.0,0.0,72.0,35.0,184.0,146.0,0.0,-7.10589025004195,9.610513739545985,2.5046234895040342,4.0,0.0,10,0.4,0.0,-0.09569377990430727,-1.9736842105263162,-2.0693779904306235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4352454990734107,-0.2554361793916313,0.17980931968177938,58.39727938611789,58.57708870579967,0.31663291192324144,0.031663291192324146
55,Tanveer,Sangha,ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,0.6666666666666666,0.0,3.9712918660287064,-0.5921052631578948,3.3791866028708117,12.0,72.0,0.0,0.0,0.0,0.0,12.0,72.0,0.0,6.0,0.0,0.0,26.37384744341996,0.0,26.37384744341996,22.0,18.260991580916745,3.7390084190832553,30.112855862503217,33.49204246537403,-0.10160997191269312,33.39043249346133,23.229856993372863,56.620289486834196,0.3060556188477524,0.10201853961591746
80,Matthew,Wade,HH,132.0,95.0,36.0,29.0,20.0,8.0,76.0,58.0,-1.4831024930747887,0.08122168149018932,5.739545997610512,4.337665186025912,6.0,1.0,7,0.8571428571428571,0.14285714285714285,15.933014354066984,3.6184210526315788,19.551435406698563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.889100592724475,-0.134068712940359,23.755031879784116,30.65050575514475,54.40553763492886,0.2940839872158317,0.04201199817369024
88,Riley,Meredith,HH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.6178889075348213,0.0,-2.6178889075348213,3.0,1.0,8,0.375,0.125,-1.0765550239234467,3.421052631578947,2.3444976076555,30.0,263.0,15.0,105.0,3.0,32.0,12.0,126.0,7.0,10.5,10.666666666666666,15.599999999999987,-27.62615255658004,0.6378653113087722,-11.388287245271279,53.0,45.65247895229186,7.347521047708142,-4.040766197563137,-4.314157497442459,-0.25684742900152985,-4.5710049264439885,58.719916288803624,54.148911362359634,0.29269681817491694,0.03658710227186462
102,Nathan,McSweeney,BH,209.0,166.0,50.0,42.0,23.0,14.0,136.0,110.0,-4.2858725761772805,-7.983889914415179,-1.955794504181605,-14.225556994774063,6.0,1.0,8,0.75,0.125,13.923444976076553,3.421052631578947,17.344497607655498,1.0,15.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,0.0,0.0,-6.802179379715003,0.0,-6.802179379715003,3.0,1.5217492984097287,1.4782507015902713,-5.323928678124732,-2.204988065243297,-0.2427349329025447,-2.4477229981458417,55.49354726194628,53.04582426380044,0.2867341852097321,0.03584177315121651
117,Brendan,Doggett,AS,49.0,43.0,0.0,0.0,13.0,9.0,36.0,34.0,0.0,-8.504111428091958,-3.043010752688175,-11.547122180780134,3.0,2.0,6,0.5,0.3333333333333333,2.942583732057415,8.81578947368421,11.758373205741625,16.666666666666668,121.0,12.0,85.0,0.0,0.0,4.666666666666668,36.0,7.083333333333333,7.714285714285713,0.0,11.479999999999993,2.25649622799666,0.0,13.736496227996653,16.0,25.362488306828816,-9.362488306828816,4.374007921167838,4.585258946129329,-0.20180869421548775,4.383450251913842,46.13707708405999,50.52052733597383,0.2730839315458045,0.04551398859096742
86,Chris,Jordan,HH,59.0,43.0,0.0,0.0,14.0,10.0,45.0,33.0,0.0,1.804833025675444,-3.8255675029868597,-2.0207344773114158,2.0,0.0,7,0.2857142857142857,0.0,-4.066985645933016,-1.3815789473684212,-5.4485645933014375,22.5,193.0,1.0,6.0,6.0,64.0,15.5,123.0,6.0,7.935483870967742,10.666666666666666,2.039999999999999,4.06621961441745,1.2757306226175444,7.381950237034993,27.0,34.239359214218894,-7.239359214218894,0.1425910228160996,-7.326708047796754,-0.2512024305619358,-7.57791047835869,57.42936867806068,49.851458199701995,0.2694673416200108,0.038495334517144396
26,Moises,Henriques,SS,206.0,155.0,0.0,1.0,38.0,16.0,168.0,138.0,-1.2925207756232686,-12.634334619902642,9.479091995221024,-4.447763400304886,5.0,0.0,9,0.5555555555555556,0.0,6.913875598086124,-1.7763157894736845,5.137559808612439,2.0,19.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,9.5,0.0,0.0,-2.6043587594300064,0.0,-2.6043587594300064,0.0,3.0434985968194574,-3.0434985968194574,-5.647857356249464,-4.958060947941911,-0.2356786848530521,-5.193739632794964,53.88036274851761,48.68662311572265,0.26317093576066297,0.02924121508451811
44,Kane,Richardson,MR,11.0,14.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,-7.325222352743749,0.0,-7.325222352743749,3.0,0.0,7,0.42857142857142855,0.0,0.9330143540669833,-1.3815789473684212,-0.44856459330143794,22.666666666666668,185.0,4.0,26.0,5.0,43.0,13.666666666666668,116.0,6.5,8.48780487804878,8.6,6.159999999999997,-3.963118189438359,11.39644218551462,13.593323996076258,29.0,34.492984097287184,-5.492984097287184,8.100339898789073,0.32655295274388685,-0.21168744148477733,0.11486551125910952,48.395535402860126,48.51040091411924,0.26221838331956343,0.03745976904565192
17,Nick,Hobson,PS,153.0,102.0,0.0,0.0,49.0,25.0,104.0,77.0,0.0,3.211277059909388,4.43608124253285,7.647358302442239,6.0,0.0,10,0.6,0.0,9.904306220095691,-1.9736842105263162,7.930622009569375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.577980312011615,-0.1439474602096486,15.434032851801966,32.90896407394489,48.34299692574685,0.2613134968959289,0.02613134968959289
92,Ollie,Pope,AS,191.0,156.0,10.0,11.0,39.0,19.0,142.0,126.0,-4.217728531855955,-22.927001174693743,5.1314217443249674,-22.01330796222473,5.0,3.0,9,0.5555555555555556,0.3333333333333333,6.913875598086124,13.223684210526315,20.137559808612437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8757481536122924,-0.22015493914416845,-2.095903092756461,50.331356818974534,48.235453726218076,0.2607321823038815,0.028970242478209056
52,Daniel,Sams,ST,60.0,28.0,0.0,0.0,11.0,9.0,49.0,19.0,0.0,24.130055378419197,-5.043010752688173,19.087044625731025,1.0,0.0,6,0.16666666666666666,0.0,-7.057416267942585,-1.1842105263157896,-8.241626794258375,18.0,151.0,3.0,34.0,2.0,36.0,13.0,81.0,11.333333333333334,6.230769230769231,18.0,-9.880000000000004,25.57166806370496,-14.241423125794153,1.4502449379108011,18.0,27.391487371375117,-9.391487371375117,-7.941242433464316,2.9041753980083342,-0.19192994694619814,2.7122454510621363,43.87861876525985,46.59086421632199,0.25184250927741614,0.041973751546236025
34,Jake,Fraser-McGurk,MR,188.0,136.0,61.0,60.0,18.0,5.0,109.0,71.0,-16.551246537396125,16.064943782513833,9.08721624850657,8.600913493624278,3.0,0.0,10,0.3,0.0,-5.095693779904309,-1.9736842105263162,-7.069377990430625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5315355031936528,-0.19192994694619814,1.3396055562474547,43.87861876525985,45.21822432150731,0.24442283417030977,0.024442283417030978
66,Lloyd,Pope,AS,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.6178889075348213,0.0,-1.6178889075348213,2.0,0.0,10,0.2,0.0,-10.095693779904309,-1.9736842105263162,-12.069377990430626,35.0,317.0,0.0,0.0,0.0,0.0,35.0,317.0,0.0,9.057142857142857,0.0,0.0,-30.076278290025105,0.0,-30.076278290025105,72.0,53.2612254443405,18.738774555659496,-11.337503734365608,-25.024770632331055,-0.29918491729848534,-25.32395554962954,68.39902336937566,43.07506781974611,0.23283820443106004,0.023283820443106003
64,Henry,Thornton,AS,6.0,17.0,0.0,0.0,0.0,1.0,6.0,16.0,0.0,-14.94311126027857,-1.7825567502986859,-16.725668010577255,2.0,0.0,8,0.25,0.0,-6.076555023923447,-1.5789473684210529,-7.6555023923445,29.833333333333332,260.0,15.0,119.0,5.0,65.0,9.833333333333332,76.0,7.933333333333334,7.728813559322035,13.0,1.5999999999999837,4.6119027661357945,-10.603557814485383,-4.391655048349604,54.0,45.398854069223574,8.601145930776426,4.209490882426821,-20.171679520494934,-0.27660492354010907,-20.448284444035043,63.2368329264039,42.78854848236885,0.23128945125604786,0.028911181407005982
83,Ben,McDermott,HH,126.0,86.0,2.0,4.0,23.0,11.0,101.0,71.0,-3.1700831024930745,8.064943782513854,3.391875746714454,8.286736426735233,4.0,0.0,7,0.5714285714285714,0.0,5.933014354066984,-1.3815789473684212,4.5514354066985625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.838171833433796,-0.12136746645127235,12.716804366982524,27.74677363097314,40.46357799795567,0.2187220432321928,0.031246006176027543
31,Sean,Abbott,SS,12.0,10.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,-1.089444537674106,0.0,-1.089444537674106,3.0,0.0,6,0.5,0.0,2.942583732057415,-1.1842105263157896,1.7583732057416255,21.0,208.0,6.0,54.0,4.0,50.0,11.0,104.0,9.0,9.454545454545455,12.5,-5.760000000000005,-13.82397317686504,-6.482846251588306,-26.06681942845335,53.0,31.956735266604305,21.043264733395695,-5.023554695057655,-4.354626026990135,-0.19192994694619814,-4.546555973936333,43.87861876525985,39.332062791323516,0.21260574481796496,0.03543429080299416
38,Laurie,Evans,MR,102.0,75.0,0.0,0.0,21.0,13.0,81.0,62.0,0.0,-0.154556133579469,-2.173237753882917,-2.327793887462386,6.0,0.0,7,0.8571428571428571,0.0,15.933014354066984,-1.3815789473684212,14.551435406698563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.223641519236176,-0.10584372074238867,12.117797798493788,24.197767701430063,36.31556549992385,0.19630035405364243,0.02804290772194892
46,Sam,Konstas,ST,122.0,85.0,82.0,54.0,5.0,4.0,35.0,27.0,12.203878116343494,-0.34150025172008924,-2.130227001194744,9.73215086342866,2.0,0.0,5,0.4,0.0,-0.04784688995215364,-0.9868421052631581,-1.0346889952153118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.697461868213349,-0.11995621684137384,8.577505651371975,27.424136728287408,36.00164237965939,0.19460347232248318,0.038920694464496634
105,Jackson,Bird,SS,3.0,8.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,-7.471555630139285,0.0,-7.471555630139285,1.0,0.0,3,0.3333333333333333,0.0,-1.0287081339712927,-0.5921052631578948,-1.6208133971291874,11.0,74.0,4.0,26.0,0.0,0.0,7.0,48.0,6.5,6.857142857142857,0.0,6.159999999999997,9.384744341994981,0.0,15.544744341994978,22.0,16.739242282507014,5.260757717492986,20.805502059487964,11.713133032219492,-0.10443247113249016,11.608700561087002,23.87513079874433,35.48383135983133,0.1918044938369261,0.06393483127897537
35,Josh,Brown,MR,183.0,118.0,121.0,82.0,0.0,0.0,62.0,36.0,15.013296398891976,14.877999664373219,0.0,29.891296063265195,2.0,0.0,9,0.2222222222222222,0.0,-8.086124401913878,-1.7763157894736845,-9.862440191387563,2.6666666666666665,48.0,0.0,0.0,0.16666666666666666,2.0,2.5,46.0,0.0,18.4,12.0,0.0,-25.505448449287506,-0.18678526048284608,-25.692233709770353,0.0,4.05799812909261,-4.05799812909261,-29.750231838862963,-9.721375966985331,-0.1891074477264011,-9.910483414711733,43.233344959888385,33.32286154517665,0.1801235759198738,0.020013730657763754
118,Peter,Hatzoglou,HH,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,-5.853666722604464,0.0,-5.853666722604464,1.0,0.0,4,0.25,0.0,-3.0382775119617236,-0.7894736842105264,-3.82775119617225,13.0,90.0,0.0,0.0,0.0,0.0,13.0,90.0,0.0,6.923076923076923,0.0,0.0,16.571668063704955,0.0,16.571668063704955,16.0,19.782740879326475,-3.782740879326475,12.78892718437848,3.1075092656017667,-0.11854496723147531,2.9889642983702913,27.10149982560167,30.090464123971962,0.16265115742687547,0.04066278935671887
30,Hayden,Kerr,SS,45.0,34.0,0.0,0.0,6.0,8.0,39.0,26.0,0.0,4.967444202047324,-8.260454002389487,-3.293009800342163,2.0,0.0,8,0.25,0.0,-6.076555023923447,-1.5789473684210529,-7.6555023923445,27.0,233.0,3.0,32.0,3.8333333333333335,59.0,20.166666666666668,142.0,10.666666666666666,7.041322314049586,15.391304347826086,-7.880000000000001,23.322715842414112,-17.296060991105456,-1.8533451486913446,21.0,41.087231057062674,-20.087231057062674,-21.94057620575402,-32.889088398440684,-0.27660492354010907,-33.16569332198079,63.2368329264039,30.07113960442311,0.16254670056444925,0.020318337570556157
27,Jordan,Silk,SS,96.0,74.0,0.0,0.0,30.0,17.0,66.0,57.0,0.0,-8.6098338647424,-0.303464755077662,-8.913298619820063,7.0,0.0,9,0.7777777777777778,0.0,16.913875598086122,-1.7763157894736845,15.137559808612437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.224261188792374,-0.10443247113249016,6.119828717659884,23.87513079874433,29.994959516404215,0.16213491630488766,0.018014990700543073
33,Todd,Murphy,SS,15.0,21.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,-12.48783352911562,0.0,-12.48783352911562,3.0,0.0,9,0.3333333333333333,0.0,-3.0861244019138785,-1.7763157894736845,-4.862440191387563,16.0,124.0,0.0,0.0,0.0,0.0,16.0,124.0,0.0,7.75,0.0,0.0,7.165129924559949,0.0,7.165129924559949,26.0,24.34798877455566,1.6520112254443404,8.81714115000429,-8.533132570498893,-0.16511620435812632,-8.698248774857019,37.7485176142309,29.050268839373878,0.15702848021283178,0.017447608912536865
89,Billy,Stanlake,HH,4.0,11.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,-10.398388991441516,0.0,-10.398388991441516,4.0,0.0,7,0.5714285714285714,0.0,5.933014354066984,-1.3815789473684212,4.5514354066985625,22.0,192.0,8.0,81.0,0.0,0.0,14.0,111.0,10.125,7.928571428571429,0.0,-16.680000000000007,3.7694886839899517,0.0,-12.910511316010055,35.0,33.47848456501403,1.5215154349859716,-11.388995881024083,-17.235949465767035,-0.20180869421548775,-17.437758159982522,46.13707708405999,28.699318924077467,0.155131453643662,0.022161636234808855
75,Xavier,Bartlett,BH,23.0,27.0,0.0,0.0,1.0,3.0,22.0,24.0,0.0,-9.414666890417857,-4.3476702508960585,-13.762337141313916,4.0,0.0,9,0.4444444444444444,0.0,1.9138755980861213,-1.7763157894736845,0.13755980861243677,35.166666666666664,333.0,17.0,122.0,7.0,79.0,11.166666666666664,132.0,7.176470588235294,11.820895522388062,11.285714285714286,14.679999999999982,-40.457669740150884,-2.844980940279541,-28.622650680430443,48.0,53.51485032740879,-5.514850327408787,-34.137501007839234,-47.76227834054071,-0.33587740715584674,-48.09815574769656,76.78758283920475,28.689427091508186,0.15507798427842262,0.017230887142046958
6,Beau,Webster,MS,184.0,143.0,12.0,15.0,43.0,22.0,129.0,106.0,-7.387811634349029,-9.748112099345512,3.783751493428911,-13.352172240265629,1.0,0.0,7,0.14285714285714285,0.0,-9.066985645933016,-1.3815789473684212,-10.448564593301437,12.833333333333334,116.0,0.0,0.0,0.0,0.0,12.833333333333334,116.0,0.0,9.03896103896104,0.0,0.0,-10.794635373009212,0.0,-10.794635373009212,11.0,19.529115996258188,-8.529115996258188,-19.3237513692674,-43.12448820283446,-0.3104749141776734,-43.43496311701214,70.98011859086152,27.545155473849384,0.14889273229107775,0.02127039032729682
125,Gurinder,Sandhu,MR,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7825567502986859,-1.7825567502986859,1.0,0.0,2,0.5,0.0,0.9808612440191383,-0.3947368421052632,0.5861244019138752,7.0,51.0,2.0,11.0,2.0,18.0,3.0,22.0,5.5,7.333333333333333,9.0,5.079999999999998,2.5934618608549913,3.758576874205847,11.432038735060836,14.0,10.652245088868101,3.347754911131899,14.779793646192735,13.583361297807924,-0.06068373322563617,13.522677564582288,13.87338681548657,27.396064380068857,0.1480868344868587,0.07404341724342935
